name,landmark_type,lng,lat
Robinson Mall las Pinas City,shopping_center,120.97538,14.39136
DLSUD USG Judiciary,college_university,120.96367,14.32175
Robinson Mang Inasal,shopping_center,120.9741314,14.26049
Shepherd's Staff Christian School,college_university,121.01079931,14.393591
De La Salle University - Dasmariñas,college_university,120.96030823783751,14.322062086278514
Vista Mall Silang,shopping_center,120.97414603,14.24260023
PCU at Seventy-Five,college_university,120.9496,14.31058
"Emilio Aguinaldo College, Cavite Campus",college_university,120.94583406,14.32649102
"UPHS GMA College of Arts, Sciences and Education",college_university,121.0,14.3
EAC Cavite School of Nursing Student Council,college_university,120.9501164053685,14.327087402480325
Evia Lifestyle Center,shopping_center,121.01185578,14.37647531
NCST IIRT,college_university,120.95409,14.30266
DLSU-D Advancement and Alumni Relations Office,college_university,120.9635848,14.3216859
Old CEAT,college_university,120.9585232,14.32279217
Marconi Bike Station,bicycle_shop,120.97274364,14.38715633
Far Eastern Polytechnic College,college_university,120.95428777,14.33485018
Take and Bake Baking Supplies,shopping_center,120.97456828,14.38096598
Saint Francis Academy - De La Salle Supervised,college_university,120.96432532324634,14.327509731583307
N.G Panaligan Bicycle Parts and Repair Shop,bicycle_shop,120.97678736,14.31594248
Siklista Centro,bicycle_shop,120.95247,14.33775
Philtech GMA,college_university,120.99915628,14.28368603
Every Nation Campus Dasmariñas,college_university,120.95303535461,14.299733703734
SM City Dasmarinas Annex,shopping_center,120.95557021,14.30208917
Divimart,shopping_center,120.99706539,14.28420996
SM City Molino,shopping_center,120.97759526,14.38329549
Barangay San Miguel 1,college_university,120.94829403,14.33650575
NU Dasmariñas,college_university,120.9569296718694,14.302011833176248
Evia Lifestyle Center,shopping_center,121.0121161361009,14.376091300609293
Comelec - CVSU Silang Campus,college_university,121.00371,14.26701
"Starmall Prima, Vista City",shopping_center,120.9749019899926,14.38964667000418
Kylie's Bicycle Shop,bicycle_shop,120.9551449,14.33279435
Robinsons Dasmarinas,shopping_center,120.95351036,14.30073423
Hamsun&Krinco E-Bikes Dasmariñas Cavite Branch,bicycle_shop,120.9648363,14.2825473
Molino Town Center,shopping_center,120.98020945,14.37211375
Evia VIP Cinema,cinema,121.01129147149736,14.376209418194815
Cychloe’s Bikes & Ebikes Online Shop,bicycle_shop,121.00030751672884,14.385111574019387
Commission on Student Election -  ECC,college_university,121.00879,14.29789
University of Perpetual Help GMA,college_university,121.00233419,14.28667975
Joy of Mary Learning School,college_university,120.98102522,14.34855224
Jolibee Central Mall,shopping_center,120.94921563818828,14.343392672355458
FEU Cavite Department of Information Technology,college_university,120.97402,14.24052
"Mcs Tutorial & Speech Center, Bahayang Pag Asa Subdivision, Bacoor, Cavite",college_university,120.97615435373638,14.398370500825337
PTS College and Advanced Studies,college_university,120.9617126,14.34223549
Midtown Square,shopping_center,121.00078789,14.28234604
167 Hypermart GMA Branch,shopping_center,120.99726784517807,14.284398916863008
Union Theological Seminary,college_university,120.96175124,14.29242656
Cyclelogical,bicycle_shop,120.96838027239,14.400756380317
SM Palapala Dasmarinas Cavit,shopping_center,120.948951,14.3440722
FEU Cavite,college_university,120.96091389,14.23706731
Alson's Trading - Branch,shopping_center,120.9491193,14.3446375
University of Perpetual Help System Jonelta,college_university,121.00235262,14.28617202
"SM Dasmarinas, Cavite",shopping_center,120.95455349117404,14.302170827483772
EARIST Cavite Campus,college_university,121.009735,14.300236
Bike Plus - SM Dasmarinas,bicycle_shop,120.9562754631,14.301812978764
Etivac CNUY - College of New Unhinged Youth,college_university,120.95814228058,14.347889969647
Ishrm Dasma,college_university,120.98139,14.353347
Kubo 4,college_university,120.96257461,14.32138078
Jabez Bikeshop,bicycle_shop,120.9692016,14.3503082
Vista Cinemas,cinema,121.01147918388277,14.37600937227861
"Venice Piazza, McKinley Hill, Taguig",shopping_center,120.97604,14.37209
University of Perpetual Help System Dalta,college_university,120.97517478,14.3959451
Kaong NHS TLE Club,college_university,121.0015793,14.2479095
DR Bikes,bicycle_shop,121.00912803,14.35356093
Campus Ministry - PCU Dasma,college_university,120.95418617434342,14.299325164458693
PCU SHS STEM Society,college_university,120.95981709221,14.291984462555
Lasallian Computer Society Office,college_university,120.96251107,14.32088672
DLSUD University Student Government,college_university,120.959038878,14.3229318457
Robinsons Appliances,shopping_center,120.9870186,14.2876769
Philippine Christian University,college_university,120.9623713,14.29263833
SM Supercenter Molino,shopping_center,120.977509,14.384228
Ayala Malls Vermosa,shopping_center,120.95982065,14.38430933
Sm Palapala Dasmarinas Cavit,shopping_center,120.95630234035539,14.301270129448623
037 Bisikleta,bicycle_shop,120.9598967,14.34588976
Robinsons Transport Terminal Dasmariñas,shopping_center,120.95399189,14.30145916
Lionna,shopping_center,120.95392923,14.2996902
Every Nation Campus Molino,college_university,120.98251819611,14.360336669021
Koya j bike shop,bicycle_shop,120.9953604,14.27468379
Imus Computer College Gen Mariano Alvarez Branch,college_university,121.0082019,14.2968691
Jiresse Sari-sari Store,shopping_center,120.95597628,14.29723729
ICC Imus Computer College GMA Branch,college_university,120.9997931579931,14.284738650258891
ISST Philippines,college_university,120.97531532763,14.262704381359
E-Bike,bicycle_shop,120.9775296,14.38780326
Evia Lifestyle Center,shopping_center,120.96407099050697,14.400133384712982
"PCU Dasmariñas Alumni Association, Inc.",college_university,120.95561375,14.29809610000002
SM DASMA,shopping_center,121.01611873,14.30913599
Kapadyak Moto,bicycle_shop,120.98996955,14.40059353
Ayih Sari-Sari Store,shopping_center,120.96101462,14.28214381
Robinson's Dasma,shopping_center,120.9528131,14.3412605
NU Dasmariñas - Student Development & Activities Office,college_university,120.9546826,14.3018162
Allegria Plaza Mall,shopping_center,120.97135612,14.39650999
Ryan Arriola Bicycle Shop,bicycle_shop,120.95168383,14.33693932
UPHS: SHS - SSLG Comelec,college_university,121.00778,14.28423
"SM Molino, Molino 4, Bacoor City, Cavite",shopping_center,121.0062697,14.3748969
Supreme Bikes Verdana,bicycle_shop,121.00654229,14.37496431
Department of Student Affairs PMI,college_university,120.9767195,14.246034
ACERO Online Shop,shopping_center,121.01099938,14.31266211
De La Salle University - Dasmariñas,college_university,120.9568433,14.32832428
Robinson Mall Dasmariñas,shopping_center,121.00933960013631,14.295824637427287
Expression Stationary Shop,shopping_center,120.95764273,14.30055342
NICE Academy Institute Inc.,college_university,121.014521941,14.355566594209
Andy-J Bicycle Center,bicycle_shop,120.97746,14.38956
Mei Wei Bites Bulihan & Bea Star Bicycle Center,bicycle_shop,120.99668698,14.27800336
"KLD Admissions, Testing and Scholarship Unit",college_university,120.95048,14.32727
Wheelhead Cycles,bicycle_shop,120.9680448,14.3903863
2Wheel Nation Cycling,bicycle_shop,121.01089897,14.39950626
Kuromake Ebike Dasmariñas Branch,bicycle_shop,120.95412,14.30274
Siklista Klinika Bike Shop,bicycle_shop,120.98118404,14.23608206
Elementary School Department - Philippine Christian University,college_university,120.96068486000677,14.29062887089973
Philippine Christian University,college_university,120.9609525414846,14.29087039441442
MOL Magsaysay Maritime Academy,college_university,120.95859552,14.34022272
Imus Computer College,college_university,120.97746447,14.39015348
TUP Cavite,college_university,120.96575535146451,14.344549065453997
Oxfordian Colleges,college_university,120.98365423,14.32069029
KLD - Information Systems Society,college_university,120.95048,14.32727
Imus Computer College ICC Governor's Drive,college_university,120.95507,14.30197
MX4D Evia Lifestyle Center,cinema,121.0112402841918,14.37586279660383
North Eastern Institue Of Dasmariñas -,college_university,120.95240722499354,14.322202722949548
NUD Communication Society,college_university,120.99259,14.30393
PCU Cavite - College of Education,college_university,120.959526095874,14.292478556594167
Southfort Academy of Cavite,college_university,120.99386267,14.31587993
Saint Francis of Assisi College,college_university,120.96503851,14.30281227
College of Business Administration and Accountancy,college_university,120.95818939,14.32374502
St. Jude College,college_university,120.96258997,14.34269379
Technological University of the Philippines Cavite,college_university,120.96588749,14.34500846
Cavite School of Life,college_university,120.98142551,14.35334495
Philippine Christian University Dasmarinas,college_university,120.96371849,14.28883198
S-Mall,shopping_center,120.94878025,14.3405567
KW Plaza,shopping_center,120.96803089794,14.391455836767
Janeskie Cellphone Accessories And Repair Shop Rfc Mall Molino,shopping_center,120.9775351,14.38955
Versailles Town Plaza,shopping_center,121.01102109,14.3979654
SM Hypermarket,shopping_center,120.95977424,14.32814221
PCU Dasma - Office of Student Affairs,college_university,120.9568212,14.2958405
Vista Mall Daang Hari,shopping_center,120.97811,14.385703
EAC-C School of Pharmacy,college_university,120.94594234,14.32704171
Emilio Aguinaldo College School of Optometry,college_university,120.94549813,14.32563674
Robinsons Place Dasmariñas,shopping_center,120.95407603,14.29992762
FEU Silang,college_university,120.95579,14.2473
Terraza Dasma,shopping_center,120.95376244,14.30117648
"Emilio Aguinaldo College Dasmariñas, Cavite",college_university,120.94584692505272,14.326400141612877
Far Eastern University,college_university,120.96105594,14.2371791913
Junior Financial Executives - NU Dasma,college_university,120.95717,14.29991
Ventura Mall,shopping_center,120.9658,14.31438
College of Tourism and Hospitality Management,college_university,120.96268892,14.32241443
Evia Bikers' Station,bicycle_shop,121.010674,14.371294
SOMO - A Vista Mall,shopping_center,120.9823532,14.3835096
Crank House Bike Shop,bicycle_shop,120.99919921,14.28308966
The District Ayala Mall Salawag Dasmariñas Cavite,shopping_center,120.982206,14.359994
Center for Sports Physiotherapy & Athletic Performance,college_university,120.96289381385,14.267003366906
Cavite State University,college_university,120.97909732666696,14.241368524316018
Cavite State University Cavite City Campus OSAS,college_university,120.96006,14.31272
KLD - Institute of Engineering,college_university,120.9639422,14.3285999
Gab Bikes Dasma,bicycle_shop,120.96099,14.36339
University of Perpetual Help System GMA,college_university,121.00384,14.29005
Robinson Tagaytay,shopping_center,120.9571223,14.3004564
Emitcha Bikeshop,bicycle_shop,120.95426368,14.30145102
Pearl of the Orient Theological Seminary & Colleges Inc.,college_university,120.99580584232436,14.321476730724381
The District Dasmarinas,shopping_center,120.98193607,14.36008918
Padyakhero Bike Shop - Main,bicycle_shop,120.9835222,14.3431172
AM's Keto One Stop Shop,shopping_center,120.98476794,14.34447991
Magsaysay Institute of Shipping,college_university,120.95069173,14.31743421
College of Education,college_university,120.95959812,14.32238068
Hotel and Restaurant Management Office,college_university,120.94631678,14.32452109
DLSU-Dasmariñas Center for Student Admissions,college_university,120.95907568932,14.322682635876
University Student Government PCU Dasmariñas,college_university,120.95438593305666,14.299517285175071
CRSAA,college_university,120.9809012,14.2906362
Portal Mall,shopping_center,121.00641928,14.29466433
"KLD Institute of Student Affairs, Character Education, and Citizenship",college_university,120.95081512604189,14.334284224872757
Communication and Journalism Department,college_university,120.9631228,14.32117601
Cycle Ni Juan Bike Shop,bicycle_shop,120.9804779,14.4798923
NWOW - TAILG Electric Bicycles Philippines,bicycle_shop,120.9965204,14.4809835
Koryo Dance Studio,college_university,120.96015481,14.45508945
Cavite State University,college_university,120.94699931,14.42845164
PMMS Colleges,college_university,120.99961,14.422959
Metromall Las Pinas City,shopping_center,120.98950608884934,14.447774877832622
Sports U.S.A.,shopping_center,121.01038891,14.43211681
Uphsd Las Piñas - College of Pharmacy (Official),college_university,120.98332,14.44879
Saint Francis of Assisi College,college_university,121.00074796,14.4439845
RG Trophy,shopping_center,120.95047184,14.44464624
CLN Footwear - South Mall,shopping_center,120.98386,14.44854
SFAC Main- Admissions and Marketing Office,college_university,121.000915,14.443215
Hoy Bata,shopping_center,121.01133339,14.45584672
Pmms-Lpc-Ssc,college_university,120.9991468,14.4239259
Evacom Plaza,shopping_center,121.00036621,14.47474256
School of Business & Computer Studies - SBCS,college_university,120.9519118,14.4429791
Getluxury Boutique BFRV,shopping_center,120.99141178,14.43979438
UP Alabang - University of the Philippines Alabang,college_university,121.01238084905319,14.408211630262432
Center For Autism And Related Disorders,college_university,121.01010392,14.44807532
Songcos Bike Shop,bicycle_shop,121.00111746,14.42536782
Robinsons Movieworld Las Piñas,cinema,120.9981624,14.4431152
Piedmont College of Theology International,college_university,120.98665973689337,14.440782721087386
